fdc_id,food_name,carbs_g,protein_g,fat_g,calories
173382,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",0.0,22.46,5.78,142.0
173383,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",0.0,28.36,20.57,299.0
173384,"Beef, rib, back ribs, bone-in, separable lean only, trimmed to 0"" fat, select, raw",0.2,19.71,15.73,221.0
173385,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",0.0,22.71,24.7,313.0
173386,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",0.0,23.19,23.47,304.0
173387,"Beef, rib eye steak, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,22.9,24.2,309.0
173388,"Beef, rib eye roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, roasted",0.0,23.53,23.61,307.0
173389,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",0.0,18.44,19.34,248.0
173390,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, cooked, grilled",0.0,22.92,23.52,303.0
173391,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, cooked, grilled",0.0,24.83,19.25,273.0
173392,"Beef, rib eye steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, cooked, grilled",0.0,23.69,21.81,291.0
173393,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",0.0,18.39,19.95,253.0
173394,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, select, raw",0.0,19.55,16.9,230.0
173395,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0.0,29.36,14.2,245.0
173396,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0.0,28.9,15.3,253.0
173397,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, cooked, grilled",0.0,27.06,20.47,292.0
173398,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, cooked, grilled",0.0,26.46,21.62,300.0
173399,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0.0,27.95,18.75,281.0
173400,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",0.35,17.98,17.59,232.0
173401,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",0.0,26.29,15.9,248.0
173402,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",0.12,19.26,16.71,228.0
173403,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",0.2,18.69,18.43,241.0
173404,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",0.0,20.12,14.14,208.0
173405,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, choice, raw",0.9,15.75,29.89,336.0
173406,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",0.6,16.75,26.23,305.0
173407,"Beef, loin, top sirloin petite roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",0.0,28.97,6.37,173.0
173408,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",0.0,23.03,4.4,132.0
173409,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, select, raw",0.0,21.44,4.68,128.0
173410,"Butter, salted",0.06,0.85,81.11,717.0
173411,"Butter, whipped, with salt",0.0,0.49,78.3,731.0
173412,"Butter oil, anhydrous",0.0,0.28,99.48,876.0
173413,"Cheese, caraway",3.06,25.18,29.2,376.0
173414,"Cheese, cheddar (Includes foods for USDA's Food Distribution Program)",3.37,22.87,33.31,403.0
173415,"Cheese, cheshire",4.78,23.37,30.6,387.0
173416,"Cheese, colby",2.57,23.76,32.11,394.0
173417,"Cheese, cottage, lowfat, 1% milkfat",2.72,12.39,1.02,72.0
173418,"Cheese, cream",5.52,6.15,34.44,350.0
173419,"Cheese, edam",1.43,24.99,28.57,357.0
173420,"Cheese, feta",3.88,14.21,21.49,265.0
173422,"Egg, yolk, raw, frozen, sugared, pasteurized",10.95,13.87,22.82,307.0
173423,"Egg, whole, cooked, fried",0.83,13.61,14.84,196.0
173424,"Egg, whole, cooked, hard-boiled",1.12,12.58,10.61,155.0
173425,"Egg, whole, dried, stabilized, glucose reduced",2.38,48.17,43.95,615.0
173426,"Egg, white, dried, flakes, stabilized, glucose reduced",4.17,76.92,0.04,351.0
173427,"Egg, white, dried, powder, stabilized, glucose reduced",4.47,82.4,0.04,376.0
173429,"Egg substitute, powder",21.8,55.5,13.0,444.0
173430,"Butter, without salt",0.06,0.85,81.11,717.0
173431,"Cheese, parmesan, shredded",3.41,37.86,27.34,415.0
173432,"Milk, nonfat, fluid, without added vitamin A and vitamin D (fat free or skim)",4.86,3.37,0.18,35.0
173433,"Cheese, goat, semisoft type",0.12,21.58,29.84,364.0
173434,"Yogurt, Greek, 2% fat, key lime blend, CHOBANI",11.91,7.75,1.47,92.0
173435,"Cheese, goat, soft type",0.0,18.52,21.08,264.0
173436,"Egg, yolk, raw, frozen, salted, pasteurized",1.77,14.07,22.93,275.0
173437,"Cheese, mexican, queso asadero",4.13,22.6,25.0,356.0
173438,"Cheese, mexican, queso chihuahua",5.56,21.56,29.68,374.0
173439,"Cheese, low fat, cheddar or colby",1.91,24.35,7.0,173.0
173440,"Cheese, low-sodium, cheddar or colby",1.91,24.35,32.62,398.0
173441,"Milk, fluid, 1% fat, without added vitamin A and vitamin D",4.99,3.37,0.97,42.0
173442,"Sour cream, reduced fat",7.0,7.0,14.1,181.0
173443,"Sour cream, light",7.1,3.5,10.6,136.0
173444,"Sour cream, fat free",15.6,3.1,0.0,74.0
173445,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener",7.5,3.86,0.18,43.0
173446,KRAFT CHEEZ WHIZ LIGHT Pasteurized Process Cheese Product,16.2,16.3,9.5,215.0
173447,KRAFT FREE Singles American Nonfat Pasteurized Process Cheese Product,11.7,22.7,1.0,148.0
173448,KRAFT VELVEETA Pasteurized Process Cheese Spread,9.8,16.3,22.0,303.0
173449,KRAFT VELVEETA LIGHT Reduced Fat Pasteurized Process Cheese Product,11.8,19.6,10.6,222.0
173450,"Milk, chocolate, fluid, commercial, reduced fat, with added calcium",12.13,2.99,1.9,78.0
173451,"Yogurt, fruit, lowfat, with low calorie sweetener",18.6,4.86,1.41,105.0
173452,"Cheese, parmesan, dry grated, reduced fat",1.37,20.0,20.0,265.0
173453,"Cream substitute, flavored, liquid",35.07,0.69,13.5,251.0
173454,"Milk, dry, whole, without added vitamin D",38.42,26.32,26.71,496.0
173455,"Cheese product, pasteurized process, American, reduced fat, fortified with vitamin D",10.6,17.6,14.1,240.0
173456,"Yogurt, fruit, low fat, 9 grams protein per 8 ounce, fortified with vitamin D",18.64,3.98,1.15,99.0
173457,"Yogurt, fruit, low fat, 10 grams protein per 8 ounce, fortified with vitamin D",19.05,4.37,1.08,102.0
173458,"Yogurt, fruit variety, nonfat, fortified with vitamin D",19.0,4.4,0.2,95.0
173459,"Protein supplement, milk based, Muscle Milk, powder",18.5,45.71,17.14,411.0
173460,"Protein supplement, milk based, Muscle Milk Light, powder",22.0,50.0,12.0,396.0
173461,Dulce de Leche,55.35,6.84,7.35,315.0
173462,"Egg substitute, liquid or frozen, fat free",2.0,10.0,0.0,48.0
173463,"Yogurt, vanilla flavor, lowfat milk, sweetened with low calorie sweetener",13.8,4.93,1.25,86.0
173464,"Yogurt, frozen, flavors not chocolate, nonfat milk, with low-calorie sweetener",19.7,4.4,0.8,104.0
173465,"Ice cream, soft serve, chocolate",22.2,4.1,13.0,222.0
173466,"Ice cream, bar or stick, chocolate covered",24.5,4.1,24.1,331.0
173467,"Fat free ice cream, no sugar added, flavors other than chocolate",28.86,4.41,0.0,133.0
173468,"Salt, table",0.0,0.0,0.0,0.0
173469,"Vinegar, cider",0.93,0.0,0.0,21.0
173470,"Thyme, fresh",24.45,5.56,1.68,101.0
173471,Vanilla extract,12.65,0.06,0.06,288.0
173472,"Horseradish, prepared",11.29,1.18,0.69,48.0
173473,"Rosemary, fresh",20.7,3.31,5.86,131.0
173474,"Peppermint, fresh",14.89,3.75,0.94,70.0
173475,"Spearmint, fresh",8.41,3.29,0.73,44.0
173476,"Seasoning mix, dry, chili, original",56.56,10.82,7.3,335.0
173477,Clif Z bar,74.72,5.55,9.72,416.0
173478,"Babyfood, juice treats, fruit medley, toddler",86.68,0.0,0.02,347.0
173479,"Babyfood, meat, beef, strained",2.43,12.03,2.52,81.0
173480,"Babyfood, meat, ham, junior",3.7,11.3,3.8,97.0
173481,"Babyfood, meat, lamb, strained",0.85,14.07,3.41,94.0
173482,"Babyfood, meat, lamb, junior",0.0,15.2,5.2,112.0
173483,"Babyfood, meat, chicken, strained",0.1,13.7,7.9,130.0
173484,"Babyfood, meat, turkey sticks, junior",1.4,13.7,14.2,188.0
173485,"Babyfood, snack, GERBER GRADUATE FRUIT  STRIPS, Real Fruit Bars",76.61,0.82,2.24,330.0
173486,"Babyfood, meat, meat sticks, junior",1.1,13.4,14.6,184.0
173487,"Babyfood, GERBER, 2nd Foods, apple, carrot and squash, organic",14.82,1.1,0.0,64.0
173488,"Babyfood, dinner, vegetables and dumplings and beef, junior",8.0,2.1,0.8,48.0
173489,"Babyfood, dinner, beef lasagna, toddler",10.0,4.2,2.1,77.0
173490,"Babyfood, dinner, macaroni and tomato and beef, strained",9.45,2.36,1.47,61.0
173491,"Babyfood, dinner, macaroni and tomato and beef, junior",9.4,2.5,1.1,59.0
173492,"Babyfood, dinner, spaghetti and tomato and meat, junior",11.42,2.57,1.37,68.0
173493,"Babyfood, dinner, spaghetti and tomato and meat, toddler",10.8,5.3,1.0,75.0
173494,"Babyfood, dinner, vegetables and beef, strained",8.84,2.21,3.6,77.0
173495,"Babyfood, dinner, vegetables and beef, junior",8.84,2.21,3.6,77.0
173496,"Babyfood, dinner, chicken soup, strained",7.2,1.6,1.7,50.0
173497,"Babyfood, dinner, chicken stew, toddler",6.4,5.2,3.7,78.0
173498,"Babyfood, dinner, vegetables chicken, strained",8.42,2.47,1.73,59.0
173499,"Babyfood, dinner, vegetables, noodles and chicken, strained",7.9,2.0,2.5,63.0
173500,"Babyfood, dinner, turkey and rice, junior",9.57,2.37,0.92,56.0
173501,"Babyfood, dinner, vegetables and turkey, strained",7.62,2.32,0.9,48.0
173502,"Babyfood, dinner, vegetables and turkey, junior",7.55,1.72,1.74,53.0
173503,"Babyfood, dinner, macaroni and cheese, strained",8.95,3.14,2.11,67.0
173504,"Babyfood, vegetable, green beans and potatoes",9.0,2.2,1.9,62.0
173505,"Babyfood, vegetables, beets, strained",7.7,1.3,0.1,34.0
173506,"Babyfood, vegetables, carrots, strained",6.0,0.8,0.1,26.0
173507,"Babyfood, vegetables, carrots, junior",7.2,0.8,0.2,32.0
173508,"Babyfood, potatoes, toddler",11.73,1.0,0.1,52.0
173509,"Babyfood, cereal, Oatmeal, dry, GERBER, SINGLE GRAIN, fortified",73.57,10.94,6.42,396.0
173510,"Babyfood, vegetable, butternut squash and corn",9.26,2.0,0.6,50.0
173511,"Babyfood, apples, dices, toddler",11.56,0.19,0.36,50.0
173512,"Babyfood, fruit, applesauce, strained",10.8,0.2,0.2,41.0
173513,"Babyfood, dinner, vegetables and chicken, junior",8.66,2.04,1.12,53.0
173514,"Babyfood, dinner, mixed vegetable, strained",9.5,1.2,0.1,41.0
173515,"Babyfood, vegetables, mix vegetables strained",8.25,1.0,0.5,36.0
173516,"Babyfood, dinner, beef noodle, junior",7.3,2.5,1.9,57.0
173517,"Babyfood, apples with ham, strained",10.9,2.6,0.9,62.0
173518,"Babyfood, carrots and beef, strained",5.7,3.4,2.5,59.0
173519,"Babyfood, beverage, GERBER, GRADUATES, FRUIT SPLASHERS",7.35,0.0,0.0,29.0
173520,"Babyfood, snack, GERBER, GRADUATES, YOGURT MELTS",71.82,14.29,4.0,380.0
173521,"Babyfood, dinner, sweet potatoes and chicken, strained",11.04,2.51,2.17,74.0
173522,"Infant formula, MEAD JOHNSON, Enfamil 24, ready to feed, with ARA and DHA",6.93,1.64,4.1,71.0
173523,"Infant formula, MEAD JOHNSON, Enfamil Enspire Powder, with ARA and DHA, not reconstituted",57.2,10.5,27.0,514.0
173524,"Infant formula, MEAD JOHNSON, Enfamil Reguline, ready to feed, with ARA and DHA",7.6,1.51,3.5,68.0
173525,"Infant formula, MEAD JOHNSON, Gentlease, ready to feed, with ARA and DHA",7.61,1.5,3.5,68.0
173526,"Toddler formula, MEAD JOHNSON, Nutramigen Toddler with LGG Powder, with ARA and DHA, not reconstituted",61.97,12.0,21.0,485.0
173527,"Infant formula, MEAD JOHNSON, Pregestimil 20 Calories, ready to feed, with ARA and DHA",7.0,1.84,3.7,69.0
173528,"Babyfood, cereal, high protein, prepared with whole milk",11.6,8.7,3.8,111.0
173529,"Babyfood, cereal, mixed, prepared with whole milk",12.3,4.14,3.38,96.0
173530,"Babyfood, cereal, mixed, with bananas, prepared with whole milk",10.0,3.82,3.46,86.0
173531,"Babyfood, cereal, oatmeal, prepared with whole milk",15.3,5.0,4.1,116.0
173532,"Babyfood, cereal, mixed, with honey, prepared with whole milk",15.9,5.0,3.6,115.0
173533,"Babyfood, cereal, high protein, with apple and orange, prepared with whole milk",13.4,6.9,3.9,112.0
173534,"Babyfood, cereal, rice, with bananas, prepared with whole milk",10.49,3.57,3.32,86.0
173535,"Infant formula, NESTLE, GOOD START SUPREME, with iron, liquid concentrate, not reconstituted",14.2,2.79,6.5,127.0
173536,"Infant formula, NESTLE, GOOD START SUPREME, with iron, powder",57.32,11.3,26.1,509.0
173537,"Infant formula, MEAD JOHNSON, ENFAMIL, LIPIL, low iron, liquid concentrate, with ARA and DHA",14.24,2.76,7.16,131.0
173538,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, powder, with ARA and DHA, not reconstituted",52.2,14.0,28.0,517.0
173539,"Infant formula, MEAD JOHNSON, PREGESTIMIL, with iron, with ARA and DHA, prepared from powder",6.54,1.86,3.7,67.0
173540,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready-to-feed",6.11,1.64,3.5,63.0
173541,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, ready-to-feed",6.7,1.61,3.59,66.0
173542,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, liquid concentrate",13.21,3.13,6.98,128.0
173543,"Infant formula, ABBOTT NUTRITION, SIMILAC, ISOMIL, with iron, powder, not reconstituted",53.57,12.6,28.09,517.0
173544,"Infant formula, MEAD JOHNSON, ENFAMIL, NUTRAMIGEN, with iron, liquid concentrate not reconstituted, with ARA and DHA",7.2,1.84,3.5,68.0
173545,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, with iron, powder, not reconstituted, with ARA and DHA",54.6,12.7,27.0,512.0
173546,"Infant formula, ABBOTT NUTRITION, SIMILAC, with iron, powder, not reconstituted",54.73,10.89,28.87,522.0
173547,"Infant formula, MEAD JOHNSON, ENFAMIL, PROSOBEE, liquid concentrate, reconstituted, with ARA and DHA",7.58,1.63,3.4,67.0
173548,"Infant formula, MEAD JOHNSON, PROSOBEE, with iron, ready to feed, with ARA and DHA",6.47,1.64,3.5,64.0
173549,"Infant formula, NESTLE, GOOD START SOY, with DHA and ARA, ready-to-feed",7.13,1.6,3.28,64.0
173550,"Child formula, ABBOTT NUTRITION, PEDIASURE, ready-to-feed, with iron and fiber",11.28,2.8,4.7,99.0
173551,"Infant formula, NESTLE, GOOD START ESSENTIALS SOY, with iron, powder",55.7,12.5,25.5,502.0
173552,"Infant formula, MEAD JOHNSON, NEXT STEP PROSOBEE, powder, not reconstituted",57.1,15.6,21.0,480.0
173553,"Infant formula, MEAD JOHNSON,NEXT STEP PROSOBEE, prepared from powder",8.08,2.14,2.91,67.0
173554,"Infant formula, PBM PRODUCTS, store brand, powder",56.0,12.0,28.0,524.0
173555,"Infant formula, PBM PRODUCTS, store brand, soy, ready-to-feed",6.09,1.8,3.5,63.0
173556,"Infant formula, PBM PRODUCTS, store brand, soy, liquid concentrate, not reconstituted",12.18,3.6,7.0,126.0
173557,"Infant formula, PBM PRODUCTS, store brand, soy, powder",52.2,13.6,27.2,508.0
173558,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), liquid concentrate, with ARA and DHA",13.64,2.73,6.95,128.0
173559,"Infant formula, ABBOTT NUTRITION, SIMILAC, SENSITIVE, (LACTOSE FREE), powder, with ARA and DHA",55.67,11.13,28.14,520.0
173560,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, ready-to-feed",6.77,1.36,3.7,66.0
173561,"Infant formula, ABBOTT NUTRITION, SIMILAC, ADVANCE, with iron, powder, not reconstituted",54.73,10.89,28.87,522.0
173562,"Salad dressing, blue or roquefort cheese dressing, commercial, regular",4.77,1.37,51.1,484.0
173563,"Oil, cupu assu",0.0,0.0,100.0,884.0
173564,"Fat, chicken",0.0,0.0,99.8,900.0
173565,"Oil, soybean, salad or cooking, (partially hydrogenated) and cottonseed",0.0,0.0,100.0,884.0
173566,"Shortening industrial, lard and vegetable oil",0.0,0.0,100.0,900.0
173567,"Shortening frying (heavy duty), beef tallow and cottonseed",0.0,0.0,100.0,900.0
173568,"Shortening confectionery, coconut (hydrogenated) and or palm kernel (hydrogenated)",0.0,0.0,100.0,884.0
173569,"Shortening industrial, soybean (hydrogenated) and cottonseed",0.0,0.0,100.0,884.0
173570,"Oil, ucuhuba butter",0.0,0.0,100.0,884.0
173571,"Fat, turkey",0.0,0.0,99.8,900.0
173572,"Fat, goose",0.0,0.0,99.8,900.0
173573,"Oil, avocado",0.0,0.0,100.0,884.0
173574,"Shortening, special purpose for cakes and frostings, soybean (hydrogenated)",0.0,0.0,100.0,884.0
173575,"Shortening, special purpose for baking, soybean (hydrogenated) palm and cottonseed",0.0,0.0,100.0,884.0
173576,"Oil, oat",0.0,0.0,100.0,884.0
173577,"Fish oil, cod liver",0.0,0.0,100.0,902.0
173578,"Fish oil, sardine",0.0,0.0,100.0,902.0
173579,"Shortening, multipurpose, soybean (hydrogenated) and palm (hydrogenated)",0.0,0.0,100.0,884.0
173580,"Margarine-like, vegetable oil-butter spread, tub, with salt",1.0,1.0,40.0,362.0
173581,"Butter, light, stick, with salt",0.0,3.3,55.1,499.0
173582,"Margarine-like, vegetable oil spread, 60% fat, tub, with salt",0.86,0.17,59.81,533.0
173583,"Margarine-like, vegetable oil spread, 60% fat, stick/tub/bottle, with salt",0.0,0.6,59.17,526.0
173584,"Shortening, vegetable, household, composite",0.0,0.0,99.97,884.0
173585,"Margarine, regular, 80% fat, composite, stick, without salt",0.7,0.16,80.71,717.0
173586,"Margarine-like spread with yogurt, approximately 40% fat, tub, with salt",2.0,2.0,35.0,330.0
173587,"Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils",0.7,0.16,80.71,717.0
173588,"Margarine, margarine-type vegetable oil spread, 70% fat, soybean and partially hydrogenated soybean, stick",1.53,0.26,70.22,628.0
173589,"Margarine Spread, 40-49% fat, tub",0.0,0.27,44.46,401.0
173590,"Salad dressing, italian dressing, fat-free",8.75,0.97,0.87,47.0
173591,"Salad dressing, ranch dressing, fat-free",26.51,0.25,1.92,119.0
173592,"Salad dressing, ranch dressing, regular",5.9,1.32,44.54,430.0
173593,"Salad dressing, ranch dressing, reduced fat",21.33,1.25,12.42,196.0
173594,"Salad dressing, mayonnaise, light",9.23,0.37,22.22,238.0
173595,"Oil, industrial, coconut, principal uses candy coatings, oil sprays, roasting nuts",0.0,0.0,100.0,884.0
173596,"Oil, industrial, soy (partially hydrogenated), principal uses popcorn and flavoring vegetables",0.0,0.0,100.0,884.0
173597,"Shortening, industrial, soy (partially hydrogenated), pourable liquid fry shortening",0.0,0.0,100.0,884.0
173598,"Oil, industrial, soy, refined, for woks and light frying",0.0,0.0,100.0,884.0
173599,"Margarine-like shortening, industrial, soy (partially hydrogenated), cottonseed, and soy, principal use flaky pastries",0.0,0.0,71.0,628.0
173600,"Oil, industrial, palm kernel, confection fat, uses similar to high quality cocoa butter",0.0,0.0,100.0,884.0
173601,"Oil, industrial, palm kernel (hydrogenated), confection fat, uses similar to 95 degree hard butter",0.0,0.0,100.0,884.0
